date,cash,market_value,gross_exposure,net_exposure,equity,daily_return,drawdown,fold_id
2016-03-28,65836.78088509303,35335.825690329075,35335.825690329075,35335.825690329075,101172.6065754221,0.001959888560886913,0.011670853027901147,0
2016-03-29,65836.78088509303,36316.276281267405,36316.276281267405,36316.276281267405,102153.05716636044,0.009690870129034579,0.0020930836198549663,0
2016-03-30,65836.78088509303,36806.357989668846,36806.357989668846,36806.357989668846,102643.13887476188,0.004797523657107172,0.0,0
2016-03-31,65836.78088509303,36965.49899548292,36965.49899548292,36965.49899548292,102802.27988057595,0.0015504300390525305,0.0,0
2016-04-01,65836.78088509303,37005.16343188286,37005.16343188286,37005.16343188286,102841.94431697589,0.000385832264089947,0.0,0
2016-04-04,65836.78088509303,37485.81083536148,37485.81083536148,37485.81083536148,103322.59172045451,0.004673651462648198,0.0,0
2016-04-05,65836.78088509303,37360.69212844968,37360.69212844968,37360.69212844968,103197.47301354271,-0.0012109520757117576,0.0012109520757117521,0
2016-04-06,65836.78088509303,37190.59818559885,37190.59818559885,37190.59818559885,103027.37907069188,-0.001648237479889736,0.0028571936190039254,0
2016-04-07,65836.78088509303,37301.294802963734,37301.294802963734,37301.294802963734,103138.07568805676,0.0010744388371650704,0.0017858246616283713,0
2016-04-08,65836.78088509303,37665.359040141106,37665.359040141106,37665.359040141106,103502.13992523414,0.0035298723070855687,0.0,0
2016-04-11,65836.78088509303,38220.24455496669,38220.24455496669,38220.24455496669,104057.02544005972,0.005361101859598261,0.0,0
2016-04-12,65836.78088509303,38001.70666372776,38001.70666372776,38001.70666372776,103838.48754882079,-0.002100174306489455,0.0021001743064894053,0
2016-04-13,65836.78088509303,38883.02199360728,38883.02199360728,38883.02199360728,104719.80287870031,0.008487366781658512,0.0,0
2016-04-14,65836.78088509303,38878.913847506046,38878.913847506046,38878.913847506046,104715.69473259908,-3.922988764593072e-05,3.9229887645939485e-05,0
2016-04-15,65836.78088509303,38951.5131637454,38951.5131637454,38951.5131637454,104788.29404883843,0.0006932992845507524,0.0,0
2016-04-18,65836.78088509303,39227.20569241047,39227.20569241047,39227.20569241047,105063.9865775035,0.002630947771099068,0.0,0
2016-04-19,65836.78088509303,38948.74946761131,38948.74946761131,38948.74946761131,104785.53035270434,-0.0026503489337303954,0.0026503489337304452,0
2016-04-20,65836.78088509303,38279.4960668385,38279.4960668385,38279.4960668385,104116.27695193153,-0.006386887564725052,0.009020309017808502,0
2016-04-21,65836.78088509303,38445.7407887578,38445.7407887578,38445.7407887578,104282.52167385083,0.0015967217306094295,0.007437990210624625,0
2016-04-22,65836.78088509303,38653.600744485855,38653.600744485855,38653.600744485855,104490.38162957889,0.0019932386788472645,0.005459577221558004,0
2016-04-25,65836.78088509303,38868.290667533875,38868.290667533875,38868.290667533875,104705.0715526269,0.002054638137021003,0.0034161565401083505,0
2016-04-26,65836.78088509303,39049.059893488884,39049.059893488884,39049.059893488884,104885.84077858191,0.001726461032636406,0.0016955933686198996,0
2016-04-27,65836.78088509303,39401.14627224207,39401.14627224207,39401.14627224207,105237.9271573351,0.003356853281049288,0.0,0
2016-04-28,65836.78088509303,39471.4377065897,39471.4377065897,39471.4377065897,105308.21859168273,0.000667928723477651,0.0,0
2016-04-29,65836.78088509303,39176.02991837263,39176.02991837263,39176.02991837263,105012.81080346566,-0.002805173159014962,0.0028051731590149516,0
2016-05-02,65836.78088509303,38307.78498905897,38307.78498905897,38307.78498905897,104144.565874152,-0.008267990568680217,0.011049970582472972,0
2016-05-03,65836.78088509303,37163.80596715212,37163.80596715212,37163.80596715212,103000.58685224515,-0.010984529171586654,0.021913121029851296,0
2016-05-04,65836.78088509303,36822.635289222,36822.635289222,36822.635289222,102659.41617431503,-0.003312317806689058,0.025152855615553065,0
2016-05-05,65836.78088509303,36995.526295244694,36995.526295244694,36995.526295244694,102832.30718033772,0.001684122240955599,0.02351109385816306,0
2016-05-06,65836.78088509303,36956.73851400614,36956.73851400614,36956.73851400614,102793.51939909917,-0.00037719450532736065,0.02387942010807286,0
2016-05-09,65836.78088509303,37754.723009228706,37754.723009228706,37754.723009228706,103591.50389432174,0.007762984474968482,0.01630181120067469,0
2016-05-10,65836.78088509303,37346.89083892107,37346.89083892107,37346.89083892107,103183.6717240141,-0.003936926822914799,0.020174558985811445,0
2016-05-11,65836.78088509303,37511.94096696377,37511.94096696377,37511.94096696377,103348.7218520568,0.001599576030635541,0.018607253696158264,0
2016-05-12,65836.78088509303,37550.321617126465,37550.321617126465,37550.321617126465,103387.1025022195,0.0003713703418377623,0.01824279353648628,0
2016-05-13,65836.78088509303,37219.59661966562,37219.59661966562,37219.59661966562,103056.37750475865,-0.0031988999542156282,0.02138333661929333,0
2016-05-16,65836.78088509303,37045.00326266885,37045.00326266885,37045.00326266885,102881.78414776188,-0.0016941538333103967,0.02304126379090123,0
2016-05-17,65836.78088509303,36962.943704366684,36962.943704366684,36962.943704366684,102799.72458945971,-0.0007976101793132351,0.023820496023670618,0
2016-05-18,65836.78088509303,37080.433198451996,37080.433198451996,37080.433198451996,102917.21408354503,0.001142896973260532,0.022704823423217085,0
2016-05-19,65836.78088509303,37080.433198451996,37080.433198451996,37080.433198451996,102917.21408354503,0.0,0.022704823423217085,0
2016-05-20,65836.78088509303,36945.512387663126,36945.512387663126,36945.512387663126,102782.29327275616,-0.0013109644678036547,0.02398602267426515,0
2016-05-23,65836.78088509303,37299.88341316581,37299.88341316581,37299.88341316581,103136.66429825884,0.0034477828254160237,0.020620938445875495,0
2016-05-24,65836.78088509303,38160.757042109966,38160.757042109966,38160.757042109966,103997.537927203,0.008346921386313433,0.012446138411681863,0
2016-05-25,65836.78088509303,37592.05405753851,37592.05405753851,37592.05405753851,103428.83494263154,-0.005468427386901675,0.017846504994431876,0
2016-05-26,65836.78088509303,37430.82860934734,37430.82860934734,37430.82860934734,103267.60949444037,-0.0015588056104527404,0.019377491372772334,0
2016-05-27,65836.78088509303,37446.04309237003,37446.04309237003,37446.04309237003,103282.82397746306,0.00014733064023819686,0.019233015630744244,0
2016-05-30,65836.78088509303,37621.96781176329,37621.96781176329,37621.96781176329,103458.74869685632,0.0017033298724640211,0.017562445928341663,0
2016-05-31,65836.78088509303,37514.588441967964,37514.588441967964,37514.588441967964,103351.369327061,-0.0010378955008431001,0.01858211344557192,0
2016-06-01,65836.78088509303,37073.16903093457,37073.16903093457,37073.16903093457,102909.9499160276,-0.004271055273941227,0.02277380348588047,0
2016-06-02,65836.78088509303,36895.98175171018,36895.98175171018,36895.98175171018,102732.7626368032,-0.0017217701434018018,0.024456362374388627,0
2016-06-03,65836.78088509303,37655.572801440954,37655.572801440954,37655.572801440954,103492.35368653398,0.007393854017303081,0.017243335130275976,0
2016-06-06,65836.78088509303,37941.247288793325,37941.247288793325,37941.247288793325,103778.02817388636,0.0027603439015180253,0.014530588763726635,0
2016-06-07,65836.78088509303,37649.031457841396,37649.031457841396,37649.031457841396,103485.81234293443,-0.00281577744435757,0.017305451303990024,0
2016-06-08,65836.78088509303,37763.30778577924,37763.30778577924,37763.30778577924,103600.08867087227,0.0011042704825967586,0.016220290720456356,0
2016-06-09,65836.78088509303,37333.34623602033,37333.34623602033,37333.34623602033,103170.12712111336,-0.004150204457110673,0.020303177654723326,0
2016-06-10,65836.78088509303,36662.62922170758,36662.62922170758,36662.62922170758,102499.41010680061,-0.006501077715309722,0.026672262834231977,0
2016-06-13,65836.78088509303,36527.33146548271,36527.33146548271,36527.33146548271,102364.11235057574,-0.0013199857061020337,0.027957041534643463,0
2016-06-14,65836.78088509303,36760.087600171566,36760.087600171566,36760.087600171566,102596.8684852646,0.0022738060179892106,0.02574680440594098,0
2016-06-15,65836.78088509303,37132.88638603687,37132.88638603687,37132.88638603687,102969.6672711299,0.0036336273355053184,0.02220673136272695,0
2016-06-16,65836.78088509303,36284.91124972701,36284.91124972701,36284.91124972701,102121.69213482004,-0.008235193516524242,0.030259048149109614,0
2016-06-17,65836.78088509303,36589.62391042709,36589.62391042709,36589.62391042709,102426.40479552012,0.002983819150761846,0.027365516525698894,0
2016-06-20,102994.22925043291,0.0,0.0,0.0,102994.22925043291,0.005543731189690426,0.021973492403493947,0
2016-06-21,69776.74921324871,33178.63562365621,33178.63562365621,33178.63562365621,102955.38483690492,-0.0003771513589710951,0.02234235642994377,0
2016-06-22,69776.74921324871,32874.7857350409,32874.7857350409,32874.7857350409,102651.53494828961,-0.0029512772847836155,0.025227695225707124,0
2016-06-23,69776.74921324871,32961.680887423456,32961.680887423456,32961.680887423456,102738.43010067217,0.0008465061182605371,0.024402544505804855,0
2016-06-24,69776.74921324871,32040.797066681087,32040.797066681087,32040.797066681087,101817.5462799298,-0.008963382249855378,0.03314719742138556,0
2016-06-27,69776.74921324871,31874.023983433843,31874.023983433843,31874.023983433843,101650.77319668255,-0.0016379601487226392,0.034730863781690095,0
2016-06-28,69776.74921324871,32568.893934085965,32568.893934085965,32568.893934085965,102345.64314733467,0.006835855043695771,0.02813242388834825,0
2016-06-29,69776.74921324871,32528.97295060754,32528.97295060754,32528.97295060754,102305.72216385625,-0.00039006040951794496,0.028511510953083574,0
2016-06-30,69776.74921324871,32546.54511604458,32546.54511604458,32546.54511604458,102323.29432929329,0.00017176131564666797,0.02834464681206932,0
2016-07-01,69776.74921324871,33262.97081814706,33262.97081814706,33262.97081814706,103039.72003139577,0.0070015894894559505,0.021541514903815142,0
2016-07-04,69776.74921324871,33336.525744870305,33336.525744870305,33336.525744870305,103113.27495811901,0.0007138502191275098,0.02084304209982213,0
2016-07-05,69776.74921324871,33336.525744870305,33336.525744870305,33336.525744870305,103113.27495811901,0.0,0.02084304209982213,0
2016-07-06,69776.74921324871,33336.525744870305,33336.525744870305,33336.525744870305,103113.27495811901,0.0,0.02084304209982213,0
2016-07-07,69776.74921324871,33336.525744870305,33336.525744870305,33336.525744870305,103113.27495811901,0.0,0.02084304209982213,0
2016-07-08,69776.74921324871,33237.737908661366,33237.737908661366,33237.737908661366,103014.48712191008,-0.0009580515820980517,0.021781124972460732,0
2016-07-11,69776.74921324871,33835.381246842444,33835.381246842444,33835.381246842444,103612.13046009115,0.0058015465094130025,0.016105942672602888,0
2016-07-12,69776.74921324871,34430.15554831177,34430.15554831177,34430.15554831177,104206.90476156048,0.005740392546975226,0.01045800455890754,0
2016-07-13,69776.74921324871,34573.2934750095,34573.2934750095,34573.2934750095,104350.04268825821,0.0013735934967578078,0.009098776109200995,0
2016-07-14,69776.74921324871,34846.015896335244,34846.015896335244,34846.015896335244,104622.76510958395,0.0026135343532200928,0.006509021719914583,0
2016-07-15,69776.74921324871,34985.42398545146,34985.42398545146,34985.42398545146,104762.17319870017,0.0013324833172798645,0.005185211565488268,0
2016-07-18,69776.74921324871,32395.696212038398,32395.696212038398,32395.696212038398,102172.44542528711,-0.0247200654047256,0.029777098201177684,0
2016-07-19,69776.74921324871,32341.632046066225,32341.632046066225,32341.632046066225,102118.38125931493,-0.0005291462463008489,0.030290488007739685,0
2016-07-20,69776.74921324871,31804.260244764388,31804.260244764388,31804.260244764388,101581.0094580131,-0.005262243630138053,0.035393335710305215,0
2016-07-21,69776.74921324871,30664.128106333315,30664.128106333315,30664.128106333315,100440.87731958202,-0.01122387092345567,0.04621995640219792,0
2016-07-22,69776.74921324871,30789.267671339214,30789.267671339214,30789.267671339214,100566.01688458792,0.0012459027474216455,0.04503163922544357,0
2016-07-25,69776.74921324871,31837.43352549523,31837.43352549523,31837.43352549523,101614.18273874394,0.010422664500662426,0.03507832439234277,0
2016-07-26,69776.74921324871,31846.623091325164,31846.623091325164,31846.623091325164,101623.37230457387,9.043585828516498e-05,0.034991060872431146,0
2016-07-27,69776.74921324871,32448.59754626453,32448.59754626453,32448.59754626453,102225.34675951324,0.005923582747630052,0.029274750569306247,0
2016-07-28,69776.74921324871,32628.931356154382,32628.931356154382,32628.931356154382,102405.68056940309,0.0017640811756216568,0.027562312430084928,0
2016-07-29,69776.74921324871,32851.56861381978,32851.56861381978,32851.56861381978,102628.31782706849,0.002174071364278607,0.02544816349999392,0
2016-08-01,69776.74921324871,33218.312793284655,33218.312793284655,33218.312793284655,102995.06200653336,0.003573518374166973,0.021965584605682986,0
2016-08-02,69776.74921324871,33058.25134935975,33058.25134935975,33058.25134935975,102835.00056260846,-0.0015540691059028333,0.02348551767515707,0
2016-08-03,69776.74921324871,32445.11836630106,32445.11836630106,32445.11836630106,102221.86757954977,-0.005962298630857732,0.029307788636135194,0
2016-08-04,69776.74921324871,32781.56334657222,32781.56334657222,32781.56334657222,102558.31255982093,0.0032913210082894384,0.026112928968290303,0
2016-08-05,69776.74921324871,32695.170632459223,32695.170632459223,32695.170632459223,102471.91984570793,-0.0008423765168972253,0.02693330856703722,0
2016-08-08,69776.74921324871,33211.26690888405,33211.26690888405,33211.26690888405,102988.01612213276,0.005036465377070254,0.022032491866054806,0
2016-08-09,69776.74921324871,33768.134487867355,33768.134487867355,33768.134487867355,103544.88370111606,0.005407110457617881,0.016744513525613215,0
2016-08-10,69776.74921324871,33433.97143948078,33433.97143948078,33433.97143948078,103210.72065272949,-0.0032272289701067436,0.01991770411657974,0
2016-08-11,69776.74921324871,33976.36239595711,33976.36239595711,33976.36239595711,103753.11160920582,0.005255180402250037,0.014767194842660933,0
2016-08-12,69776.74921324871,34114.391063667834,34114.391063667834,34114.391063667834,103891.14027691654,0.001330356897927265,0.013456483584255666,0
2016-08-15,69776.74921324871,34399.21757540107,34399.21757540107,34399.21757540107,104175.96678864978,0.0027415861542576803,0.010751789539077603,0
2016-08-16,69776.74921324871,33685.56732581556,33685.56732581556,33685.56732581556,103462.31653906427,-0.0068504307815385745,0.01752856593060108,0
2016-08-17,69776.74921324871,33934.93202212453,33934.93202212453,33934.93202212453,103711.68123537324,0.002410198269771069,0.01516061498010741,0
2016-08-18,69776.74921324871,33935.65390847623,33935.65390847623,33935.65390847623,103712.40312172494,6.96051151716226e-06,0.01515375999422541,0
2016-08-19,69776.74921324871,34080.77735949308,34080.77735949308,34080.77735949308,103857.52657274179,0.0013992873238750647,0.013775677134619376,0
2016-08-22,69776.74921324871,34288.92239498347,34288.92239498347,34288.92239498347,104065.67160823218,0.0020041401173231943,0.011799145404484944,0
2016-08-23,69776.74921324871,34245.002861745656,34245.002861745656,34245.002861745656,104021.75207499437,-0.000422036705852058,0.012216202437878573,0
2016-08-24,69776.74921324871,33935.73970793933,33935.73970793933,33935.73970793933,103712.48892118804,-0.0029730623416471813,0.015152945248099792,0
2016-08-25,69776.74921324871,34541.571708746254,34541.571708746254,34541.571708746254,104318.32092199496,0.005841456579711579,0.009400003940109834,0
2016-08-26,69776.74921324871,35085.228884615004,35085.228884615004,35085.228884615004,104861.97809786371,0.00521152153393345,0.004237470729129397,0
2016-08-29,69776.74921324871,35179.516235902905,35179.516235902905,35179.516235902905,104956.26544915162,0.0008991567105467446,0.0033421241688244797,0
2016-08-30,69776.74921324871,35179.516235902905,35179.516235902905,35179.516235902905,104956.26544915162,0.0,0.0033421241688244797,0
2016-08-31,69776.74921324871,34695.89883568138,34695.89883568138,34695.89883568138,104472.64804893009,-0.004607799240492483,0.007934523572110207,0
2016-09-01,69776.74921324871,34829.035276286304,34829.035276286304,34829.035276286304,104605.78448953501,0.0012743664786076803,0.006670268584366635,0
2016-09-02,69776.74921324871,35273.08854367584,35273.08854367584,35273.08854367584,105049.83775692455,0.004245016368420451,0.0024535676152686037,0
2016-09-05,69776.74921324871,35677.77496328205,35677.77496328205,35677.77496328205,105454.52417653076,0.003852327887860385,0.0,0
2016-09-06,69776.74921324871,35742.5516127795,35742.5516127795,35742.5516127795,105519.30082602821,0.000614261455383458,0.0,0
2016-09-07,69776.74921324871,35547.07802167535,35547.07802167535,35547.07802167535,105323.82723492406,-0.0018524913411473998,0.0018524913411474462,0
2016-09-08,69776.74921324871,35495.225653104484,35495.225653104484,35495.225653104484,105271.9748663532,-0.0004923137520934651,0.0023438930862779814,0
2016-09-09,69776.74921324871,35324.998488366604,35324.998488366604,35324.998488366604,105101.74770161531,-0.001617022621205555,0.00395712557934138,0
2016-09-12,69776.74921324871,35324.998488366604,35324.998488366604,35324.998488366604,105101.74770161531,0.0,0.00395712557934138,0
2016-09-13,69776.74921324871,35324.998488366604,35324.998488366604,35324.998488366604,105101.74770161531,0.0,0.00395712557934138,0
2016-09-14,69776.74921324871,35324.998488366604,35324.998488366604,35324.998488366604,105101.74770161531,0.0,0.00395712557934138,0
2016-09-15,69776.74921324871,35324.998488366604,35324.998488366604,35324.998488366604,105101.74770161531,0.0,0.00395712557934138,0
2016-09-16,38989.92085264734,65735.27174298465,65735.27174298465,65735.27174298465,104725.19259563199,-0.0035827673108953517,0.00752571543006601,0
2016-09-19,38989.92085264734,66466.41784282494,66466.41784282494,66466.41784282494,105456.33869547228,0.006981568443262809,0.0005966882841626636,0
2016-09-20,38989.92085264734,66337.01365262177,66337.01365262177,66337.01365262177,105326.9345052691,-0.0012270878337323765,0.0018230439289610141,0
2016-09-21,38989.92085264734,66761.8359343009,66761.8359343009,66761.8359343009,105751.75678694824,0.004033367947852806,0.0,0
2016-09-22,38989.92085264734,67790.57014550176,67790.57014550176,67790.57014550176,106780.4909981491,0.009727821479820653,0.0,0
2016-09-23,38989.92085264734,68086.34700850211,68086.34700850211,68086.34700850211,107076.26786114945,0.0027699522659572207,0.0,0
2016-09-26,38989.92085264734,65310.99197407812,65310.99197407812,65310.99197407812,104300.91282672546,-0.025919422574784856,0.0259194225747849,0
2016-09-27,38989.92085264734,65911.40448812582,65911.40448812582,65911.40448812582,104901.32534077315,0.00575654131661496,0.020312087485124523,0
2016-09-28,38989.92085264734,66699.6045171544,66699.6045171544,66699.6045171544,105689.52536980173,0.0075137280341130985,0.012950978952179823,0
2016-09-29,38989.92085264734,66453.26303281449,66453.26303281449,66453.26303281449,105443.18388546183,-0.002330803203798748,0.015251595972744544,0
2016-09-30,38989.92085264734,66066.84794047847,66066.84794047847,66066.84794047847,105056.76879312581,-0.003664675876591139,0.018860379693494838,0
2016-10-03,38989.92085264734,66609.2040205542,66609.2040205542,66609.2040205542,105599.12487320154,0.005162504865761752,0.013795241629670805,0
2016-10-04,38989.92085264734,66407.03977502324,66407.03977502324,66407.03977502324,105396.96062767057,-0.0019144500086881733,0.01568328133790119,0
2016-10-05,38989.92085264734,66776.7440057788,66776.7440057788,66776.7440057788,105766.66485842614,0.003507731423694427,0.012230562652982328,0
2016-10-06,38989.92085264734,67221.81839901395,67221.81839901395,67221.81839901395,106211.73925166129,0.0042080781674538326,0.00807395164920421,0
2016-10-07,38989.92085264734,67148.30738807097,67148.30738807097,67148.30738807097,106138.22824071831,-0.0006921175706274818,0.008760481096030894,0
2016-10-10,38989.92085264734,66943.10526587628,66943.10526587628,66943.10526587628,105933.02611852362,-0.001933347914281125,0.010676891952456961,0
2016-10-11,38989.92085264734,66633.681364486,66633.681364486,66633.681364486,105623.60221713333,-0.0029209389434800004,0.013566644346437746,0
2016-10-12,38989.92085264734,66027.77390142158,66027.77390142158,66027.77390142158,105017.69475406891,-0.005736477930556094,0.01922529752110876,0
2016-10-13,38989.92085264734,65348.99396578409,65348.99396578409,65348.99396578409,104338.91481843143,-0.006463481580195274,0.025564516744902524,0
2016-10-14,38989.92085264734,66412.81922285259,66412.81922285259,66412.81922285259,105402.74007549993,0.010195862770086661,0.015629306279330363,0
2016-10-17,38989.92085264734,66349.66789915599,66349.66789915599,66349.66789915599,105339.58875180333,-0.0005991430929723762,0.01621908518139753,0
2016-10-18,38989.92085264734,67229.06809735484,67229.06809735484,67229.06809735484,106218.98895000218,0.008348240282870956,0.008006245718789324,0
2016-10-19,38989.92085264734,67737.53183866292,67737.53183866292,67737.53183866292,106727.45269131026,0.004786938252137052,0.003257632870539647,0
2016-10-20,38989.92085264734,67595.0377271045,67595.0377271045,67595.0377271045,106584.95857975184,-0.001335121451559007,0.00458840498657194,0
2016-10-21,38989.92085264734,67631.10364856012,67631.10364856012,67631.10364856012,106621.02450120746,0.0003383772150986619,0.004251580383174388,0
2016-10-24,38989.92085264734,68238.13921199646,68238.13921199646,68238.13921199646,107228.0600646438,0.005693394584005862,0.0,0
2016-10-25,38989.92085264734,67995.39906256832,67995.39906256832,67995.39906256832,106985.31991521566,-0.002263774512770267,0.0022637745127702365,0
2016-10-26,38989.92085264734,67997.04529455397,67997.04529455397,67997.04529455397,106986.96614720131,1.5387456774096364e-05,0.0022484218897286697,0
2016-10-27,38989.92085264734,67782.72141115367,67782.72141115367,67782.72141115367,106772.64226380101,-0.0020032709695255724,0.0042471886609552565,0
2016-10-28,38989.92085264734,67297.90866468288,67297.90866468288,67297.90866468288,106287.82951733022,-0.004540608307444294,0.008768512148282347,0
2016-10-31,38989.92085264734,67260.7552435128,67260.7552435128,67260.7552435128,106250.67609616014,-0.0003495548017001804,0.009115001874457379,0
2016-11-01,38989.92085264734,66189.89674763754,66189.89674763754,66189.89674763754,105179.81760028488,-0.010078604063715302,0.019101739443240038,0
2016-11-02,38989.92085264734,66226.12706613913,66226.12706613913,66226.12706613913,105216.04791878647,0.0003444607466356331,0.018763858496035082,0
2016-11-03,38989.92085264734,66099.46174708754,66099.46174708754,66099.46174708754,105089.38259973488,-0.0012038593119308993,0.01994512876218773,0
2016-11-04,38989.92085264734,63987.396175274625,63987.396175274625,63987.396175274625,102977.31702792196,-0.02009780169569897,0.039642077215229096,0
